PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-2884,LONG CREEK WINERY LLC,LONG CREEK WINERY,323 WARD BLVD,OROVILLE,CA,95966,BUTTE
CA-W-21319,"PURPLE LINE URBAN WINERY, LLC",,760 SAFFORD ST,OROVILLE,CA,95965,BUTTE
CA-W-22417,SUSAN SMITH,LIVE VINE,652 LUDS WAY,OROVILLE,CA,95965,BUTTE
CA-W-2341,"ARRIGONI & CECCHI ENTERPRISES, LLC",GREY FOX VINEYARDS,114 GREY FOX LN,OROVILLE,CA,95966,BUTTE
CA-W-21576,"LONE MADRONE, A CALIFORNIA CORPORATION",BRISTOL'S CIDER HOUSE,3220 EL CAMINO REAL,ATASCADERO,CA,93422,CA
CA-W-22939,JENNIFER M BARRETT,YUBA FOOTHILL VINEYARDS,9500 SICARD FLAT RD,BROWNS VALLEY,CA,95918,CA
CA-W-22237,"CULTON, TERRY MICHAEL & DUGAN, KATHLEEN SIMONE",CULTON WINE COMPANY,480 MARQUITA AVE UNIT A,PASO ROBLES,CA,93446,CA
CA-W-21470,"MONTAGU WINES, LLC",MONTAGU WINES,3125 SAINT HELENA HWY N,SAINT HELENA,CA,94574,CA
CA-W-22155,GUTHRIE CIDERWORKS LLC,GUTHRIE CIDERWORKS,6496 MARINDUSTRY PL STE D,SAN DIEGO,CA,92121,CA
CA-W-22227,WELLPLACED INC,ETHIC CIDERS,8490 OCCIDENTAL RD,SEBASTOPOL,CA,95472,CA
CA-W-17726,IOTO VIP VENTURES LLC,MORAVA WINES,1209 HIGHWAY 49 NORTH,ANGELS CAMP,CA,95222,CALAVERAS
CA-W-21190,"CHEROKEE CREEK WINES, LLC",CHEROKEE CREEK WINES,769 DOGTOWN RD,ANGELS CAMP,CA,95222,CALAVERAS
CA-W-17193,"PROSPECT 772 WINE COMPANY, INC.",PROSPECT 772 WINE COMPANY,772 APPALOOSA WAY,ANGELS CAMP,CA,95222,CALAVERAS
CA-W-15960,"CHIARELLA WINES, L.L.C.",CHIARELLA WINES,3136 MEACHAM RANCH RD,ANGELS CAMP,CA,95222,CALAVERAS
CA-W-22760,"TANNER VINEYARD COMPANY, INC.",,769 DOGTOWN RD,ANGELS CAMP,CA,95222,CALAVERAS
CA-W-17194,"FROG'S TOOTH WINERY, LLC",FROG'S TOOTH WINERY,2797 HUNT RD,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-23403,CARLA RAE AND SAMUEL JAMES TRAVAILLE,,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-3361,MILLER WINE WORKS LLC,MILLER WINE WORKS,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-23337,MGWINO HOLDING LLC,MGWINO HOLDING,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-23631,BONICK FAMILY FARM LLC,,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-23780,THE NORTHEAST WINE COMPANY LLC,,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-22519,"GREAT AUSTRALIAN WINE COMPANY, INC.",,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-21788,SEGASSIA VINEYARDS LLC,,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-15948,"MOLLYDOOKER INTERNATIONAL, LLC",MOLLYDOOKER,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-16088,"LAVENDER RIDGE VINEYARD, INC.",LAVENDER RIDGE VINEYARD,3030 HUNT RD,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-22391,"WINE AWESOMENESS, LLC",,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-17289,RYAN DAVID TEETER AND SARA REED TEETER,LA FOLIA WINERY,90 ROCK CREEK RD UNIT #2,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-21779,POGGI WINES LLC,,90 ROCK CREEK RD UNIT 9,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-21700,"VINO METATE, INC.",,90 ROCK CREEK RD UNIT 2,COPPEROPOLIS,CA,95228,CALAVERAS
CA-W-22145,"WINE TO GRAPES, LLC",CHATOM WINERY,1969 HIGHWAY 4,DOUGLAS FLAT,CA,95229,CALAVERAS
CA-W-3450,HATCHER WINERY LLC,HATCHER WINERY,1969 HIGHWAY 4,DOUGLAS FLAT,CA,95229,CALAVERAS
CA-W-21629,KEVIN BRANDON LOCKE,LOCKE VINEYARDS,1969 HIGHWAY 4,DOUGLAS FLAT,CA,95229,CALAVERAS
CA-W-23060,"NEWSOME-HARLOW WINERY, LLC",TEN BY TEN,1969 HIGHWAY 4,DOUGLAS FLAT,CA,95229,CALAVERAS
CA-W-17618,MARK A. AND TERRY SUE RUEGER,RENEGADE WINERY,8032 S MAIN ST,MOKELUMNE HILL,CA,95245,CALAVERAS
CA-W-21467,LORI J ELDRIDGE,,10456 S SPORT HILL RD,MOKELUMNE HILL,CA,94542,CALAVERAS
CA-W-23303,CSN-LLC,PRINDLE HOUSE CELLARS,8560 E CENTER ST,MOKELUMNE HILL,CA,95245,CALAVERAS
CA-W-16104,"BODEGA DEL SUR WINERY, INC.",BODEGA DEL SUR,7501 SHEEP RANCH RD,MOUNTAIN RANCH,CA,95246,CALAVERAS
CA-W-24074,IRISH VINEYARDS,IRISH VINEYARDS,9197 GREEN RANCH RD,MOUNTAIN RANCH,CA,95246,CALAVERAS
CA-W-16366,"BEAUX CHEVAUX, LLC",BEAUX CHEVAUX,8129 PONDEROSA WAY,MOUNTAIN RANCH,CA,95246,CALAVERAS
CA-W-16297,"VAL DU VINO WINERY, INC",VAL DU VINO WINERY,634 FRENCH GULCH RD,MURPHYS,CA,95247,CALAVERAS
CA-W-17329,"JAZZ CELLARS, LLC",JAZZ CELLARS,97 EMERALD CREEK DR,MURPHYS,CA,95247,CALAVERAS
CA-W-1715,"KAUTZ VINEYARDS, INC.",IRONSTONE VINEYARDS,1894 SIX MILE RD,MURPHYS,CA,95247,CALAVERAS
CA-W-15106,"INDIAN ROCK VINEYARDS, LLC",,1154 PENNSYLVANIA GULCH RD,MURPHYS,CA,95247,CALAVERAS
CA-W-15228,"BRICE STATION VINTNERS, LLC",,3353 E HIGHWAY 4,MURPHYS,CA,95247,CALAVERAS
CA-W-15430,"NEWSOME-HARLOW WINERY, LLC",NEWSOME-HARLOW WINERY,97 EMERALD CREEK DR,MURPHYS,CA,95247,CALAVERAS
CA-W-20585,"HOVEY WINERY, LLC",,97 EMERALD CREEK DR,MURPHYS,CA,95247,CALAVERAS
CA-W-22616,"MATTHEW RORICK WINES, INC.",MATTHEW RORICK WINES,2690 SAN DOMINGO RD,MURPHYS,CA,95247,CALAVERAS
CA-W-22388,"RAQUEL 1331, LLC",,397 MAIN ST,MURPHYS,CA,95427,CALAVERAS
CA-W-16013,"TANGLEWOOD ENTERPRISES, INC.",MILLIAIRE CELLARS,3468 MURPHYS GRADE RD SUITE A,MURPHYS,CA,95247,CALAVERAS
CA-W-16201,"TANGLEWOOD ENTERPRISES, INC.",BLACK SHEEP VINTNERS,3468 MURPHYS GRADE RD SUITE B,MURPHYS,CA,95247,CALAVERAS
CA-W-23429,BOOKSHELF WINES LLC,,6020 GALLAGHER RD,PILOT HILL,CA,95664,CALAVERAS
CA-W-3152,JOSEPH & ANNA GATES,CATANO WINERY,2861 MURRAY RIDGE RD,SAN ANDREAS,CA,95249,CALAVERAS
CA-W-22626,RICHARD J LAZZERI AND LILLIAN A LAZZERI,LAZZERI FAMILY VINEYARDS,5599 DEL SOL LN,SAN ANDREAS,CA,95249,CALAVERAS
CA-W-21567,"CALAVERAS CREEK WINERY, LLC",,300 STAR CANYON TRL,SHEEP RANCH,CA,95250,CALAVERAS
CA-W-2996,"STAR CANYON, LLC",CALAVERAS CREEK WINERY,300 STAR CANYON TRL,SHEEP RANCH,CA,94702,CALAVERAS
CA-W-21929,GREGORY MARK MCCARTHY,,300 STAR CANYON TRL,SHEEP RANCH,CA,95250,CALAVERAS
CA-W-23206,"ALORIA VINEYARDS, LLC",RENNER WINERY,8055 AIROLA RD,VALLECITO,CA,95241,CALAVERAS
CA-W-17004,"OLIVETO DISTRIBUTING COMPANY, INC.","OLIVETO DISTRIBUTING COMPANY, INC.",2849 HIGHWAY 4,VALLECITO,CA,95251,CALAVERAS
CA-W-23563,JUE FAMILY WINERY,,1969 HIGHWAY 4,VALLECITO,CA,95251,CALAVERAS
CA-W-15150,"LAVENDER RIDGE VINEYARD, INC.",LAVENDER RIDGE VINEYARD,3210 MAIN ST,VALLECITO,CA,95251,CALAVERAS
CA-W-21548,"BUNTING WINERY & VINEYARDS, LLC",,3210 MAIN ST STE A,VALLECITO,CA,95251,CALAVERAS
CA-W-3062,"TANNER VINEYARDS COMPANY, INC.",TANNER VINEYARDS & WINERY,3856 W HIGHWAY 4,VALLECITO,CA,95251,CALAVERAS
CA-W-17226,"VILLA VALLECITO VINEYARDS, INC.",VILLA VALLECITO VINEYARDS,8330 AIROLA RD,VALLECITO,CA,95251,CALAVERAS
CA-W-3399,"TWISTED OAK WINERY, LLC",TWISTED OAK WINERY,4280 RED HILL RD,VALLECITO,CA,95251,CALAVERAS
CA-W-21706,"ZUCCA MOUNTAIN VINEYARDS, LLC",,7830 AIROLA RD,VALLECITO,CA,95251,CALAVERAS
CA-W-3185,IRISH VINEYARDS,,2849 HIGHWAY 4,VALLECITO,CA,95251,CALAVERAS
CA-W-2686,"DOMAINE BECQUET, LLC",DOMAINE BECQUET,2173 E HIGHWAY 12,VALLEY SPRINGS,CA,95252,CALAVERAS
CA-W-15343,"MOKELUMNE HILL, LLC",,5369 PALOMA RD,VALLEY SPRINGS,CA,95252,CALAVERAS
CA-W-15792,SAMUEL G. HERNANDEZ,WALTON'S MOUNTAIN WINERY & VINEYARD,383 BALD MOUNTAIN RD,WEST POINT,CA,95255,CALAVERAS
CA-W-22190,"ERIC JOHNSON WINES, LLC",,3031 LOPEZ DR,ARROYO GRANDE,CA,93420,CALIFORNIA
CA-W-22126,"KNIGHTS BRIDGE WINERY, LLC",,1170 TUBBS LN,CALISTOGA,CA,94515,CALIFORNIA
CA-W-22545,KANDARIAN WINE CELLARS LLC,,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,CALIFORNIA
CA-W-22302,"BE LOVE FARM, LLC",,7071 BUCKTOWN LN,VACAVILLE,CA,95688,CALIFORNIA
CA-W-21136,"TAP WINE SYSTEMS, INC.",,300 STAR CANYON TRAIL,SHEEP RANCH,CA,95250,CALVARAS
CA-W-23371,"KELLOGG CREEK ASSOCIATES, LLC",NUNN FAMILY VINEYARDS,830 SUNSET RD BLDG,BRENTWOOD,CA,94513,CONTRA COSTA
CA-W-23715,SERENDIPITY CELLARS LLC,,1600 CHESTNUT ST,BRENTWOOD,CA,94513,CONTRA COSTA
CA-W-23247,MCCAULEY ESTATE VINEYARDS LLC,,2525 SUNSET RD,BRENTWOOD,CA,94513,CONTRA COSTA
CA-W-21985,PETERSEN VINEYARDS LLC,,7901 DEER VALLEY RD,BRENTWOOD,CA,94513,CONTRA COSTA
CA-W-23854,JANET HAVERLAND,FOX HAVEN RANCH,3458 BYER RD UNIT,BYRON,CA,94514,CONTRA COSTA
CA-W-17184,"DEPARTMENT C WINES, LLC",DEPARTMENT C WINES,975 DETROIT AVE STE B,CONCORD,CA,94518,CONTRA COSTA
CA-W-16110,OLIN J. SCHULTZ,OLIN WINES,975 DETROIT AVE STE B,CONCORD,CA,94518,CONTRA COSTA
CA-W-20001,GREGORY S. & PAULA F. WILLIAMS,EDEN PLAINS VINEYARDS,2470 EDEN PLAINS RD,KNIGHTSEN,CA,94548,CONTRA COSTA
CA-W-23688,WILLIAM J. ENGLISH,MEADOW VIEW WINERY,3393 & 3395 MOUNT DIABLO BLVD,LAFAYETTE,CA,94549,CONTRA COSTA
CA-W-23689,"THAL VINEYARDS, LLC","THAL VINEYARDS, LLC",3393 & 3395 MOUNT. DIABLO BLVD,LAFAYETTE,CA,94549,CONTRA COSTA
CA-W-22814,DANIEL HOWSEPIAN,RAISIN D'ETRE,3345 HERMOSA WAY,LAFAYETTE,CA,94549,CONTRA COSTA
CA-W-23910,DEER HILL VINEYARDS INCORPORATED,DEER HILL VINEYARDS,6 LOIS LN,LAFAYETTE,CA,94549,CONTRA COSTA
CA-W-17778,STEPHEN J. WELCH,WILLIAM WELCH WINES,1830 FRANKLIN CANYON RD,MARTINEZ,CA,94553,CONTRA COSTA
CA-W-17749,"BHACHU VINEYARDS, LLC",,5272 ALHAMBRA VALLEY RD,MARTINEZ,CA,94553,CONTRA COSTA
CA-W-23040,BALESTRIERI FAMILY FARM LLC,BALESTRIERI FAMILY FARM,6140 ALHAMBRA VALLEY ROAD UNIT B,MARTINEZ,CA,94553,CONTRA COSTA
CA-W-16573,"CLIMBING MONKEY'S, LLC",CLIMBING MONKEY'S WINERY,4950 JOHN MUIR RD,MARTINEZ,CA,94553,CONTRA COSTA
CA-W-2235,150 MORELLO AVENUE LIMITED PARTNERSHIP,CONRAD VIANO WINERY,150 MORELLO AVE,MARTINEZ,CA,94553,CONTRA COSTA
CA-W-15407,PARKMON VINEYARDS LLC,PARKMON VINEYARDS,55 LAIRD DR,MORAGA,CA,94556,CONTRA COSTA
CA-W-20419,ANTHONY DEVENUTA,,35 HANSON CT,MORAGA,CA,94556,CONTRA COSTA
CA-W-16727,"CAPTAIN VINEYARDS, LLC",CAPTAIN VINEYARDS,1969 JOSEPH DR,MORAGA,CA,94556,CONTRA COSTA
CA-W-17357,ANTHONY JOHN INZERILLO,VINCENZA RANCH & VINEYARD,500 RHEEM BLVD,MORAGA,CA,94556,CONTRA COSTA
CA-W-22303,SCOTT SAMPSON,CINQUE CAPRE VINEYARDS,500 RHEEM BLVD,MORAGA,CA,94556,CONTRA COSTA
CA-W-16928,"WEDL WINE CELLARS, LLC",,400 TATE LN,OAKLEY,CA,94561,CONTRA COSTA
CA-W-22710,DANIEL & YVONNE DUARTE,DUARTE ESTATES WINERY,1459 KAY AVE,OAKLEY,CA,94561,CONTRA COSTA
CA-W-21771,WILLIAM J. ENGLISH,MEADOW VIEW WINERY,81 MEADOW VIEW RD,ORINDA,CA,94563,CONTRA COSTA
CA-W-23287,WILLIAM E. PENCE,,25 TARABROOK DR,ORINDA,CA,94563,CONTRA COSTA
CA-W-21663,LES LUNES WINE LLC,LES LUNES WINE,13 CASCADE LN,ORINDA,CA,94563,CONTRA COSTA
CA-W-23621,THOMAS BROTHERS HARD CIDER COMPANY LLC,,1325 CANAL BLVD,RICHMOND,CA,94804,CONTRA COSTA
CA-W-22712,PRIMA MATERIA LLC,PRIMA MATERIA,1325 CANAL BLVD,RICHMOND,CA,94804,CONTRA COSTA
CA-W-21339,NOEL DIAZ & BARRIE QUAN,PURITY WINE,1401 MARINA WAY S STE 280,RICHMOND,CA,94804,CONTRA COSTA
CA-W-23786,MEGAN SEKERMESTROVICH,LULA,1401 MARINA WAY S STE 280,RICHMOND,CA,94804,CONTRA COSTA
CA-W-15349,"CDK WINES, LLC",CARICA WINES,1325 CANAL BLVD,RICHMOND,CA,94804,CONTRA COSTA
CA-W-23971,BOOKER THOMAS RILEY,EVERYTHING IS OKAY,1401 MARINA WAY S UNIT 280,RICHMOND,CA,94804,CONTRA COSTA
CA-W-23329,DIEGO LUIS PEREZ & GEORGIA HELEN STAPLES,ZUMO WINE,1401 MARINA WAY S STE 280,RICHMOND,CA,94048,CONTRA COSTA
CA-W-16889,R & B CELLARS INC.,,1325 CANAL BLVD,RICHMOND,CA,94804,CONTRA COSTA
CA-W-22219,FAR WEST CIDER LLC,,1325 CANAL BLVD,RICHMOND,CA,94804,CONTRA COSTA
CA-W-21936,RIGGERS LOFT WINE COMPANY,,1325 CANAL BLVD,RICHMOND,CA,94804,CONTRA COSTA
CA-W-23810,"THE WACHIRA GROUP, LLC",,1325 CANAL BLVD,RICHMOND,CA,94804,CONTRA COSTA
CA-W-21249,FOUR FOOLS WINERY LLC,FOUR FOOLS WINERY,13 MARINA,RODEO,CA,94572,CONTRA COSTA
CA-W-15539,"SHADOWBROOK WINERY, LLC",SHADOWBROOK WINERY,1 MERITAGE LN,WALNUT CREEK,CA,94598,CONTRA COSTA
CA-W-23560,"BONNEAU WINERY, LLC",BONNEAU WINERY,1 MERITAGE LN,WALNUT CREEK,CA,94598,CONTRA COSTA
CA-W-21815,"CALI CRAFT BREWERY, INC.",CALICRAFT BREWING CO.,2700 MICTCHELL DR BLDG B,WALNUT CREEK,CA,94598,CONTRA COSTA
CA-W-23476,"BK WINES, LLC",,2295 TILTON LN,BRENTWOOD,CA,94513,CONTRA COSTA COUNTY
CA-W-17138,RANCHO OLIVO VINEYARDS LLC,NELLO OLIVO WINES,4331 RANCHO RD,CAMERON PARK,CA,95682,EL DORADO
CA-W-3258,THOMAS O. BROWN,,2875 LARSEN DR,CAMINO,CA,95709,EL DORADO
CA-W-16256,"GARNET SUN, LLC",BEEMERS WINERY,3500 CARSON RD,CAMINO,CA,95709,EL DORADO
CA-W-23511,DELFINO FARMS LLC,EDIO VINEYARDS,3205 N CANYON RD,CAMINO,CA,95709,EL DORADO
CA-W-15208,FINDLETON ESTATE & WINERY IRREVOCABLE TRUST,FINDLETON ESTATE AND VINEYARD,3500 CARSON RD,CAMINO,CA,95709,EL DORADO
CA-W-21483,SAN MICHELE-AUBURN LLC,HONEY BEAR RANCH WINERY,2826 BARKLEY RD,CAMINO,CA,95709,EL DORADO
CA-W-2896,ALBERT J. DIVITTORIO AND SALLY DIVITTORIO,DI VITTORIO WINERY,3961 SEVEN RIDGES RD,CAMINO,CA,95709,EL DORADO
CA-W-17658,DAN PARISES & ELISA PARISES,PAUL SIMEON COLLECTION,1900 HIDDEN VALLEY LN,CAMINO,CA,95709,EL DORADO
CA-W-16097,"RAINBOW ORCHARDS, INC.",RAINBOW ORCHARDS,2569 LARSEN DR,CAMINO,CA,95709,EL DORADO
CA-W-3059,"MADRONA VINEYARDS, L. P.",MADRONA VINEYARDS,2560 HIGH HILL RD,CAMINO,CA,95709,EL DORADO
CA-W-3533,"WOFFORD WINES, LLC",,1900 HIDDEN VALLEY LN,CAMINO,CA,95709,EL DORADO
CA-W-3259,HILL-MAR LLC,ILLUMINARE ESTATE,3500 CARSON RD,CAMINO,CA,95709,EL DORADO
CA-W-22437,"DB HARD CIDER, INC.",,3541 N CANYON RD,CAMINO,CA,95709,EL DORADO
CA-W-22345,PETER JIVANOV,MOTHER LODE ORCHARDS,4341 NORTH CANYON RD,CAMINO,CA,95709,EL DORADO
CA-W-3244,"CRYSTAL BASIN CELLARS, INC.",CRYSTAL BASIN CELLARS,3550 CARSON RD,CAMINO,CA,95709,EL DORADO
CA-W-23995,BLACK OAK LAND HOLDINGS LLC,BLACK OAK LAND HOLDINGS LLC,2480 STATE HIGHWAY 193,COOL,CA,95614,EL DORADO
CA-W-16995,"MYKA CELLARS, INC.",,6428 CAPITOL AVE,DIAMOND SPRINGS,CA,95619,EL DORADO
CA-W-21181,D'ARTAGNAN VINEYARDS AND WINERY LLC,,1781 ROCKY SPRINGS CT,EL DORADO HILLS,CA,95762,EL DORADO
CA-W-21115,AZUR WINES LLC,,7400 PERRY CREEK RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-15856,CHARLES B. MITCHELL,WINERY BY THE CREEK,8085 PERRY CREEK RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-16419,"MV/MILLER VINEYARDS, LLC",MV - MILLER VINEYARDS,7261 FAIR PLAY RNCH,FAIR PLAY,CA,95684,EL DORADO
CA-W-17161,"PRATT VINEYARDS, LLC",DKCELLARS,7380 VINEYARD VIEW DR,FAIR PLAY,CA,95684,EL DORADO
CA-W-21198,"BARREL HEAD WINES, LLC",OAKSTONE WINERY,6470 IRISH ACRES RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-15105,CHARLES & RENEE' JOBBINS,SKYHAWK LANE,7017 IDLEWILD RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-15475,"GOLD NOTE, LLC",GOLD NOTE,7600 FAIR PLAY RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-15677,"ZIN MAN, LLC",PERRY CREEK WINERY,7400 PERRY CREEK RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-20485,GOLD MOUNTAIN WINERY INC.,FITZPATRICK WINERY,7740 FAIRPLAY RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-15563,MICHAEL DEAN IVERSON & MELODIE KAY IVERSON,IVERSON WINERY,8061 PERRY CREEK RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-2701,"CEDARVILLE VINEYARD & WINERY, LLC",CEDARVILLE VINEYARD & WINERY,6320 MARESTAIL RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-16733,"SKINNER VINEYARDS, LLC",,8054 FAIRPLAY RD,FAIR PLAY,CA,95684,EL DORADO
CA-W-17673,ALFONSO P. ELENA,JOSE WINE CAVES,6220 PROSPECTORS RD,GARDEN VALLEY,CA,95633,EL DORADO
CA-W-17601,BJ ROME,ROME VALLEY VINEYARDS,5869 TRAVERSE CREEK RD,GARDEN VALLEY,CA,95633,EL DORADO
CA-W-15989,"C.G. DI ARIE VINEYARD & WINERY, LLC",C.G. DI ARIE VINEYARD & WINERY,5200 DI ARIE RD,MOUNT AUKUM,CA,95656,EL DORADO
CA-W-23589,"FENTON HERRIOTT VINEYARDS, LLC",FENTON HERRIOTT VINEYARDS,120 JACQUIER CT,PLACERVILLE,CA,95667,EL DORADO
CA-W-15888,"HOLLY'S HILL VINEYARDS, LLC",HOLLY'S HILL VINEYARDS,3680 LEISURE LN,PLACERVILLE,CA,95667,EL DORADO
CA-W-3498,"DAVID GIRARD VINEYARDS, INC.",GIRARD'S,741 COLD SPRINGS RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-17691,KIRK THOMAS TAYLOR,SMOKEY RIDGE RANCH,2160 CARSON RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-1182,"BOEGER WINERY, INC.",BOEGER WINERY,1709 CARSON RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-23684,"WILLIAM GUNN WINES, LLC",,2260 JAMES HUTTON DR,PLACERVILLE,CA,95667,EL DORADO
CA-W-23695,"LANGMAN ESTATE WINERY, LLC",LANGMAN ESTATE WINERY,2120 FOUR SPRINGS TRL,PLACERVILLE,CA,95667,EL DORADO
CA-W-15729,MARTIN A. BLAIR & EILEEN F. BLAIR,MAIS FICA WINERY,3395 KINCADE RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-17447,"NARROW GATE VINEYARDS, INC",NARROW GATE VINEYARDS,4282 PLEASANT VALLEY RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-3203,"JODAR VINEYARDS & WINERY, INC.",JODAR VINEYARDS & WINERY,2393 GRAVEL RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-16413,ROBERT C. HALL AND KATHLEEN S. HALL,SLATE RIDGE VINEYARD,3701 GREENSTONE RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-21041,FRANCES JEAN REINDERS,FUDGE FACTORY FARM,2860 HIGH HILL RD.,PLACERVILLE,CA,95667,EL DORADO
CA-W-22738,"ISLAND GIRL WINES, LLC",,3000 GOPHER HOLE RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-15902,TWISTED TWIG WINERY CORPORATION,TWISTED TWIG,120 JACQUIER CT,PLACERVILLE,CA,95667,EL DORADO
CA-W-23477,"SIERRA VISTA WINES, LLC",SIERRA VISTA WINES,4560 CABERNET WAY,PLACERVILLE,CA,95667,EL DORADO
CA-W-20430,"I.E. PARTNERS, LLC",UPHILL VINEYARDS,2120 FOUR SPRINGS TRL,PLACERVILLE,CA,95667,EL DORADO
CA-W-17312,GRACE PATRIOT WINES INC.,GRACE PATRIOT WINES,2701 CARSON RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-22718,SEAM WINE LLC,,2120 FOUR SPRINGS TRL,PLACERVILLE,CA,95667,EL DORADO
CA-W-22707,"STARFIELD VINEYARDS, LLC",STARFIELD VINEYARDS,2750 JACQUIER RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-15570,GEORGE CHARLES VISMAN,HIGH HILL RANCH,2901 HIGH HILL RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-15718,"LAVA SPRINGS, INC.",LAVA CAP WINERY,2221 FRUITRIDGE RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-21797,"BRANCH VENTURES, LLC",URSA VINEYARD,5001 DOLLHOUSE RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-23909,TWENTY ACRES AND A TRACTOR LLC,FIELD NUMBER FIFTEEN,4771 GREENHILLS RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-17281,BJ ROME,ROME VALLEY VINEYARDS,5660 VINEYARD LN AREA A,PLACERVILLE,CA,95667,EL DORADO
CA-W-20051,CHARLES BRET MANSFIELD,MANSFIELD FAMILY WINES,2501 CARSON RD STE B,PLACERVILLE,CA,95667,EL DORADO
CA-W-22354,VIA ROMANO VINEYARDS INC.,VIA ROMANO VINEYARDS,3400 CARSON CT STE D,PLACERVILLE,CA,95667,EL DORADO
CA-W-22245,"SAUREEL VINEYARDS, LLC",SAUREEL VINEYARDS,1100 COLD SPRINGS RD,PLACERVILLE,CA,95667,EL DORADO
CA-W-17781,"NAUMANN SYKES WINE CELLARS, LLC",NEWFOUND WINES,3720 HIGH VIEW DR,PLACERVILLE,CA,95667,EL DORADO
CA-W-15676,"ALVAREZ VINEYARDS, LLC",MIRAFLORES WINERY,2260 JAMES HUTTON DR,PLACERVILLE,CA,95667,EL DORADO
CA-W-17454,MARK ANNIS,PETRA VINEYARD,2402 DEER VALLEY RD,RESCUE,CA,95672,EL DORADO
CA-W-16977,CHATEAU DAVELL WINERY,CHATEAU DAVELL WINERY,5360 BIG CANYON RD,SHINGLE SPRINGS,CA,95682,EL DORADO
CA-W-23435,JAMES PRICE,SIERRA FOOTHILLS MEADERY,3590 SPEARMINT LN,SHINGLE SPRINGS,CA,95682,EL DORADO
CA-W-22983,"PECOTA VINEYARD AND WINERY, LLC",,2501 RUNNING DEER RD,SHINGLE SPRINGS,CA,95682,EL DORADO
CA-W-3042,"CHEVALIER WINERY, INC.",CHEVALIER WINERY,5720 FRENCH CREEK RD,SHINGLE SPRINGS,CA,95682,EL DORADO
CA-W-2149,WILLIAM L. THOMPSON AND JANNEKE THOMPSON (SOLE PROPRIETOR),THOMPSON'S MINING CAMP WINERY,4801 ROCK BARN RD,SHINGLE SPRINGS,CA,95682,EL DORADO
CA-W-15992,NINE OAKS VINEYARD,,6261 BRINKWOOD LN,SOMERSET,CA,95684,EL DORADO
CA-W-21447,"ATLAS WINE COMPANY, LLC",ATLAS WINE COMPANY,7400 PERRY CREEK RD,SOMERSET,CA,95684,EL DORADO
CA-W-3159,"LATCHAM GRANITE, INC.",LATCHAM VINEYARDS,2860 OMO RANCH RD,SOMERSET,CA,95684,EL DORADO
CA-W-3409,"BUSBY VINEYARD & WINERY, LLC",BUSBY VINEYARD & WINERY,6375 GRIZZLY FLAT RD,SOMERSET,CA,95684,EL DORADO
CA-W-24085,JOHN THOMAS SWEIGART,PERRY CREEK WINERY,7400 PERRY CREEK RD,SOMERSET,CA,95684,EL DORADO
