PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-17476,"BLACK SHEEP FINDS, LLC",BLACK SHEEP FINDS,1500 E CHESTNUT CT UNIT F & G,LOMPOC,CA,93436,SANTA BARBARA
CA-W-2602,"FOLEY ESTATES VINEYARD AND WINERY, LLC",,6121 E HIGHWAY 246,LOMPOC,CA,93436,SANTA BARBARA
CA-W-22229,LOUBUD WINES L.L.C.,LOUBUD WINES,4003 FORBIDDEN FRUIT LN,LOMPOC,CA,93436,SANTA BARBARA
CA-W-23665,LONG CREEK VINEYARDS LLC,,417 COMMERCE ST,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21441,"GOGI WINES, INC.",,1251 W LAUREL AVE UNIT 22-26,LOMPOC,CA,93436,SANTA BARBARA
CA-W-17272,"HILLIARD BRUCE VINEYARDS, LLC",HILLIARD BRUCE VINEYARDS,2075 VINEYARD VIEW LN,LOMPOC,CA,93436,SANTA BARBARA
CA-W-23138,"CAMPANIA ESTATE, LLC",,300 N 12TH ST UNIT 4A,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21591,PRODIGAL WINES LLC,PRODIGAL WINES,"1251 W LAUREL AVE UNIT 9-10 , 13",LOMPOC,CA,93436,SANTA BARBARA
CA-W-24018,JONATHAN IBARRA,FIN CELLARS,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA
CA-W-17118,VICTOR L GALLEGOS,THE EQWINERIE,300 N 12TH ST UNIT 4B,LOMPOC,CA,93436,SANTA BARBARA
CA-W-22033,"SPEAR WINERY COMPANY, LLC",SPEAR WINERY COMPANY,6700 E HIGHWAY 246,LOMPOC,CA,93436,SANTA BARBARA
CA-W-21737,"TENSLEY WINE, INC.",TENSLEY WINE,9110 ALISOS CANYON RD,LOS ALAMOS,CA,93440,SANTA BARBARA
CA-W-22610,"SHOKRIAN WINERY, LLC",LE CRUSH WINERY,7910 CAT CANYON RD,LOS ALAMOS,CA,93440,SANTA BARBARA
CA-W-17699,MARTIAN RANCH & VINEYARD,MARTIAN VINEYARD,9110 ALISOS CANYON RD,LOS ALAMOS,CA,93440,SANTA BARBARA
CA-W-23554,FREQUENCY WINE COMPANY,FREQUENCY WINE COMPANY,9110 ALISOS CANYON RD,LOS ALAMOS,CA,93440,SANTA BARBARA
CA-W-22741,DOVECOTE LLC,DOVECOTE,9229 ALISOS CANYON RD,LOS ALAMOS,CA,93440,SANTA BARBARA
CA-W-23202,"PETROS WINERY, LLC",,3360 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-810,CUSHMAN WINERY CORPORATION,ZACA MESA WINERY,6905 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-17057,"FOLEY FAMILY WINES, INC.",FIRESTONE VINEYARD,5017 ZACA STATION RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-15788,"ANDREW MURRAY, LLC",ANDREW MURRAY VINEYARDS,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-22915,"MIRALAGUNA, LLC",,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-21934,SPENCER LANDON DALEY,SLYD WINES,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-15596,"DEMETRIA VINEYARDS AND WINERY, LLC",DEMETRIA VINEYARDS AND WINERY,6701 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-21424,"FELIZ NOCHE CELLARS, LLC",FELIZ NOCHE,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-22618,"B&G WINE CO, LLC",WAYLAN WINE CO.,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-2682,"CASTLE CREEK PROPERTIES, INC.",MALIBU HILLS VINEYARDS,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-2076,THOMAS L. & JUDITH F. BECKMEN,BECKMEN VINEYARDS,2670 ONTIVEROS RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-2628,GRUNDOON LLC,CURTIS WINERY,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-21719,"SAARLOOS ESTATE VINEYARDS, LLC",SAARLOOS AND SONS AREA 51,5249 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-3202,"KOEHLER WINERY, LLC",,5360 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-23203,"RANCHO LOS OLIVOS, LLC",,3360 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-1764,"PARKER STATION, INC.",PARKER STATION,6200 FOXEN CANYON RD,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-2605,SAMUEL MARMORSTEIN,BERNAT WINERY,2650 SANTA YNEZ ST,LOS OLIVOS,CA,93441,SANTA BARBARA
CA-W-17655,"C2 CELLARS, INC.",C2 CELLARS,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA
CA-W-21665,"AUTONOM, LLC",,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA
CA-W-16890,"SEMLER MALIBU ESTATE VINEYARDS, INC.",MALIBU FAMILY WINES,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA
CA-W-17585,"MONTE CRISTO BLOCK IV, LLC",CINQUE STELLE WINERY,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA
CA-W-22256,"A TRIBUTE TO GRACE WINE COMPANY, LLC",,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA
CA-W-21891,BIANCHETTI & FINK LLC,AETHER WINE COMPANY,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA
CA-W-21329,"BLAIR FOX CELLARS, INC.",BLAIR FOX CELLARS,120 SANTA BARBARA ST STE D,SANTA BARBARA,CA,93101,SANTA BARBARA
CA-W-23386,ORLAIGH WINES LLC,,406 E HALEY ST STE 1,SANTA BARBARA,CA,93101,SANTA BARBARA
CA-W-22841,"DRAKE MAKES WINE, INC.",WHITCRAFT WINERY,36 S CALLE CESAR CHAVEZ STE A,SANTA BARBARA,CA,93103,SANTA BARBARA
CA-W-22684,"WOOD FIRED, INC.",CROSSHATCH WINERY,414 N SALSIPUEDES ST,SANTA BARBARA,CA,93103,SANTA BARBARA
CA-W-22436,"EASTMAN-MARIE, LLC",JAFFURS WINE CELLARS,819 E MONTECITO ST,SANTA BARBARA,CA,93103,SANTA BARBARA
CA-W-21959,"MUNICIPAL WINEMAKERS, LLC",POTEK,406 E HALEY ST STE 1,SANTA BARBARA,CA,93101,SANTA BARBARA
CA-W-21346,AVELINA WINE COMPANY LLC,,131 ANACAPA ST STE B,SANTA BARBARA,CA,93101,SANTA BARBARA
CA-W-488,SANTA BARBARA WINERY,,202 ANACAPA ST,SANTA BARBARA,CA,93101,SANTA BARBARA
CA-W-15255,OREANA WINE COMPANY LLC,OREANA WINERY,205 ANACAPA ST,SANTA BARBARA,CA,93101,SANTA BARBARA
CA-W-21906,SILVER WINES LLC,,724 REDDICK ST,SANTA BARBARA,CA,93103,SANTA BARBARA
CA-W-23966,WYLDE WORKS LLC,WYLDE WORKS,609 STATE ST,SANTA BARBARA,CA,93101,SANTA BARBARA
CA-W-22311,"WENZLAU VINEYARD COMPANY, LLC",,724 UNION ST,SANTA BARBARA,CA,93103,SANTA BARBARA
CA-W-15868,"CARR WINERY, INC.",CARR WINERY,414 N SALSIPUEDES ST,SANTA BARBARA,CA,93103,SANTA BARBARA
CA-W-15845,MATTHIAS PIPPIG AND JAMIE KINSER,SANGUIS,8 ASHLEY AVE,SANTA BARBARA,CA,93103,SANTA BARBARA
CA-W-16894,"DEBBIE ROAD, LLC",,5330 DEBBIE RD STE 200,SANTA BARBARA,CA,93111,SANTA BARBARA
CA-W-16987,STEPHAN R. BEDFORD,BEDFORD WINERY,2643 INDUSTRAIL PKWY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-15523,"COSTA DE ORO, LLC",COSTA DE ORO WINERY,2705 AND 2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-3306,"PARKER STATION, INC.",PARKER STATION,2643 INDUSTRIAL PKWY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21931,ERNST ALWYN STORM,STORM WINES,5069 PRESQUILE DR,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-17328,MAURICE & SUSAN WEDELL,WEDELL CELLARS,2705 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21604,"RUNWAY VINEYARDS, LLC",,2717 AND 2705 AVIATION WAY STE 224,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16813,TIMELESS PALATES WINE LLC,TIMELESS PALATES WINES,2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-17513,MILLER FAMILY WINE COMPANY LLC,MILLER FAMILY WINE COMPANY,2705 & 2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-22896,PURPLE DRAGON CELLARS LLC,PURPLE DRAGON CELLARS,2330 WEST GATE RD UNIT 9,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-23698,PROJECT CABERNET LLC,MANDRAKE WINE,2705 & 2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21388,"WINE APOTHECARY, LLC",BLENDTIQUE WINE COMPANY,2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-17197,"CAL-WEST WINES, INC.",GOLDEN BEAR WINERY,"2115 S BLOSSER RD UNITS 104,",SANTA MARIA,CA,93458,SANTA BARBARA
CA-W-2355,AU BON CLIMAT LLC,AU BON CLIMAT,4665 SANTA MARIA MESA RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-21905,"ACME WINE LABEL, LLC",,5069 PRESQUILE DR,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-17720,NAGY WINES,,2705 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21677,"COWBOY GHOST, LLC",CHALLEN WINERY,2330 WESTGATE RD STE 6,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-16044,RIVERBENCH LLC,RIVERBENCH,6020 FOXEN CANYON RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-1040,FLOOD RANCH COMPANY,RANCHO SISQUOC WINERY,6600 FOXEN CANYON RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-21715,"OLIVE HOUSE, INC.",FEELEY WINES,,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16968,"ET WINES, LLC",TRIUNE,2643 INDUSTRIAL PKWY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21039,"DRAGON LAKE WINES, LLC",,2310 WESTGATE RD UNIT 7 AND 8,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16116,"JACKSON FAMILY WINES, INC.",CAMBRIA WINERY,5475 CHARDONNAY LN,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-2831,MCKEON-PHILLIPS LLC,MCKEON-PHILLIPS WINERY,"2115 S BLOSSER RD STE 124, 1",SANTA MARIA,CA,93458,SANTA BARBARA
CA-W-21178,JEREMY JAY GRINKEY,SEANCE WINES,2705 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-17477,"PAUL LATO WINES, LLC",,2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16113,"JACKSON FAMILY WINES, INC.",BYRON VINEYARD & WINERY,5250 TEPUSQUET CANYON RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-16742,"FORTRESS VINEYARDS, INC.",FORTRESS VINEYARDS,2643 INDUSTRIAL PKWY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-1509,"FOXEN VINEYARD, INC.",,7200 FOXEN CANYON RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-22056,SHIRAH WINE LLC,,2705 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-3290,KAREN L. KANSKY & LAWRENCE E. HOGAN,STONE PINE ESTATE,2717 AVIATION WAY UNIT E-24,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21945,HABIT WINE COMPANY,,5069 PRESQUILE DR,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-20212,"LUCIA'S WINE CO., INC.",,2115 S BLOSSER RD STE 103,SANTA MARIA,CA,93456,SANTA BARBARA
CA-W-16508,"ONCE WINES, LLC",ONCE WINES,2350 WESTGATE RD,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-17022,"BLAIR FOX CELLARS, INC.",BLAIR FOX CELLARS,2643 INDUSTRAIL PKWY STE D,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-3400,HARTLEY OSTINI LLC,HARTLEY OSTINI VINTNERS,4665 SANTA MARIA MESA RD UNIT A,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-16260,"MUNICIPAL WINEMAKERS, LLC",MUNICIPAL WINEMAKERS,2643 INDUSTRIAL PKWY SUITE H,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-23691,MARY GRACE BRADLEY,GRA WINE,2330 WESTGATE RD STE 9,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-2398,"NORMAN J. BEKO, STEPHEN T. BEKO, MICHELLE L. BEKO",COTTONWOOD CANYON,3940 DOMINION RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-3625,AQUA PUMPKIN INC.,,5230 TEPUSQUET RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-15579,THE NIPOMO WINE GROUP,THE NIPOMO WINE GROUP,2705 AVIATION WAY E-28,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-15641,WILLIAM JAMES CELLARS LLC,WILLIAM JAMES CELLARS,2705 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21988,"CHARLES E. CARLSON, III",CARLSON WINES,2330 WESTGATE RD,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16252,"FERRAGAMO & MIGNECO, LLC",FERRAGAMO & MIGNECO,2115 S BLOSSER 122 & 123,SANTA MARIA,CA,93458,SANTA BARBARA
CA-W-15456,"TRES HERMANAS VINEYARD & WINERY, LLC",TRES HERMANAS VINEYARD & WINERY,9660 FOXEN CANYON RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-15329,"TRUEWINES, INC.",VERDAD,4665 SANTA MARIA MESA RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-16823,PRESQU'ILE WINERY,,5391 PRESQU'ILE DR,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-17512,"RTV WINERY, LLC",BIEN NACIDO AND SOLOMON HILLS ESTATES,2900 RANCHO TEPUSQUET RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-23339,"COTIERE WINERY, LLC",COTIERE WINERY,2330 WEST GATE RD 9,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16903,SANS LIEGE INC.,SANS LIEGE WINES,2717 AVIATION WAY C-7,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21874,ALLAN HANCOCK COLLEGE VITICULTURE & ENOLOGY FOUNDATION,,800 S COLLEGE DR BLDG O-211,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-22127,"BWSC, LLC",WINC,2705 & 2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21902,"TATOMER, INC.",TATOMER,2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-15920,"KUNIN WINES, LLC",KUNIN WINES,2717 AVIATION BLVD SUITE F-4,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-15062,SAVANNA FARMS LLC,OAK SAVANNA VINEYARD,2717 AVIATION WAY SUITE E-30,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21565,"BWSC, LLC",WINC,850 A E STOWELL RD,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21814,CAMERON PORTER AND MARLEN PORTER,AMPLIFY WINES,2320 THOMPSON WAY STE F,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-22017,"NUCLEAR WINE COMPANY, LLC",,2310 WESTGATE RD UNIT 7 & 8,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-1903,SANTA YNEZ WINE CORP.,AUSTIN CELLARS,2627 SKYWAY DR SUITE B,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16470,"MACDONALD SCHAFFER, LLC",TERCERO WINES,2643 INDUSTRIAL PKWY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-2239,SANTA YNEZ WINE CORP.,ARTHUR EARL,2627 SKYWAY DR SUITE B,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-2366,"CLENDENEN-LINDQUIST VINTNERS, INC.",CLENDENEN-LINDQUIST VINTNERS,4665 SANTA MARIA MESA RD STE 3,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-21603,"QUPE WINE CELLARS, LLC",QUPE CELLARS,4665 SANTA MARIA MESA RD STE A,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-22031,"TRUE BELIEVER, LLC","TRUE BELIEVER, IIC",3100 & 3248 RANCHO TEPUSQUET RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-23549,PARKER PARKER LLC,EL GATO,5069 PRESQUILE DR,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21881,CHRISTIAN GARVIN,VINO VAN,3130 SKYWAY DR UNIT 103,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21004,"TORETTI'S FAMILY VINEYARDS, INC.",TORETTI'S FAMILY VINEYARDS,2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-21246,"NO LIMIT WINES, LLC",NO LIMIT WINES,2705 -2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-3075,"BONACCORSI WINE COMPANY, LLC",BONACCORSI WINE COMPANY,4665 SANTA MARIA MESA RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-15067,GAETANO DAVID ADDAMO,ADDAMO VINEYARDS,3940 DOMINION RD,SANTA MARIA,CA,93454,SANTA BARBARA
CA-W-21127,CA' DEL GREVINO LLC,CA' DEL GREVINO ESTATE VINEYARDS,2115 S BLOSSER RD UNIT 119-124,SANTA MARIA,CA,93458,SANTA BARBARA
CA-W-15552,"ALAPAY CELLARS, INC.",ALAPAY CELLARS,"2115 S BLOSSER RD UNIT 125,126",SANTA MARIA,CA,93458,SANTA BARBARA
CA-W-2094,"CENTRAL COAST WINE WAREHOUSE, LP",CENTRAL COAST WINE SERVICES,2717 AVIATION WAY,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-23604,"BEAUTIFUL BEVERAGE, LLC",,2311 SKYWAY DR UNIT 11,SANTA MARIA,CA,93455,SANTA BARBARA
CA-W-16819,"KELLNER VINEYARDS, LLC",CENT ANNI,2600 CANADA ESTE,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-17177,"GRASSINI FAMILY VINEYARDS, LLC",GRASSINI FAMILY VINEYARDS,5775 GENUINE RISK RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-16391,"CIMARONE WINES, LLC",CIMARONE WINES,1777 FLETCHER WAY,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-20121,"VINCENT VINEYARDS, LLC",VINCENT VINEYARDS,2370 N REFUGIO RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-1722,BRANDER VINEYARD,,2401 N REFUGIO RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-23984,"PALMINA, LLC",PALMINA,3555 ROBLAR AVE,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-17666,CROWN POINT WINERY LLC,,1777 FLETCHER WAY,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-15017,E. & J. GALLO WINERY,BRIDLEWOOD WINERY,3555 ROBLAR AVE,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-22552,RUSTIK ELEMENTS LLC,MILLESIME CELLARS,125 N REFUGIO RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-22054,"TWO WOLVES WINE, LLC",TWO WOLVES WINE,1480 COUNT FLEET ST,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-23184,"SANDOVAL MERGENOV WINES, LLC",,125 N REFUGIO RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-1424,THE GAINEY VINEYARD,,3950 E HIGHWAY 246,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-21859,BRAVE & MAIDEN ESTATE LTD.,BRAVE & MAIDEN ESTATE,649 N REFUGIO RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-23646,CHANNEL ISLANDS MANAGEMENT LLC,SUNSTONE WINERY,125 N REFUGIO RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-23775,"STAR LANE & DIERBERG VINEYARDS, LLC",STAR LANE & DIERBERG VINEYARDS,2121 ALISOS RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-23067,KALYRA WINERY LLC,KALYRA,343 N REFUGIO RD,SANTA YNEZ,CA,93460,SANTA BARBARA
CA-W-22693,"BROKEN CLOCK VINEGAR WORKS, LLC",BROKEN CLOCK VINEGAR WORKS,1210 MISSION DR STE 103,SOLVANG,CA,93463,SANTA BARBARA
CA-W-2147,KANGARU ENTERPRISES LLC,RUSACK VINEYARDS,1819 & 1825 BALLARD CANYON RD,SOLVANG,CA,93463,SANTA BARBARA
CA-W-22943,PIAZZA BELLAVISTA VINEYARDS LLC,,2825 TAPADERO RD,SOLVANG,CA,93463,SANTA BARBARA
CA-W-2331,"FOLEY ESTATES VINEYARD AND WINERY, LLC",,1711 ALAMO PINTADO RD,SOLVANG,CA,93463,SANTA BARBARA
CA-W-1644,"BUTTONWOOD FARM WINERY, INC",BUTTONWOOD FARM WINERY,1500 ALAMO PINTADO RD,SOLVANG,CA,93463,SANTA BARBARA
CA-W-15039,"CARHARTT VINEYARD, INC.",CARHARTT VINEYARD,1541 RANCHO SANTA YNEZ RD,SOLVANG,CA,93463,SANTA BARBARA
CA-W-2416,ROGER L. WISTED,BLACKJACK RANCH VINEYARDS & WINERY,2205 ALAMO PINTADO RD,SOLVANG,CA,93463,SANTA BARBARA
CA-W-15225,"SHOESTRING VINEYARD & WINERY, LLC",SHOESTRING VINEYARD & WINERY,800 E HIGHWAY 246,SOLVANG,CA,93463,SANTA BARBARA
CA-W-23509,"LUNA HART WINES, LLC",,2825 TAPADERO RD,SOLVANG,CA,93463,SANTA BARBARA
CA-W-20220,"FERGUSON CREST, INC.",FERGUSON CREST WINERY,100 LOS PADRES WAY STE 3,BUELLTON,CA,93427,SANTA BARBARA COUNTY
CA-W-23356,"J. DIRT, LLC",,55 LOS PADRES WAY UNIT 1,BUELLTON,CA,93427,SANTA BARBARA COUNTY
CA-W-23469,"STORY OF SOIL, LLC",,55 LOS PADRES WAY UNIT 1,BUELLTON,CA,93427,SANTA BARBARA COUNTY
CA-W-22047,"BARBIERI WINE COMPANY, LLC",BARBIERI WINE COMPANY,100 LOS PADRES WAY STE 7,BUELLTON,CA,93427,SANTA BARBARA COUNTY
CA-W-23294,"T.W. HOLLISTER & CO., LLC",,4193 CARPINTERIA AVE STE 7 & 8,CARPINTERIA,CA,93013,SANTA BARBARA COUNTY
CA-W-23234,NOJOQUI RANCH LLC,FOLDED HILLS,2323 OLD COAST HWY,GAVIOTA,CA,93117,SANTA BARBARA COUNTY
CA-W-23447,"VALLEY TO THE SEA WINEY, LLC",,6485 CALLE REAL STE E & F,GOLETA,CA,93117,SANTA BARBARA COUNTY
CA-W-22832,"SZKUTAK WINE VENTURES, LLC",SAMSARA WINE COMPANY,6485 CALLE REAL STE E,GOLETA,CA,93117,SANTA BARBARA COUNTY
CA-W-23750,"DRAUGHTSMEN ALEWORKS, LLC",,53 SANTA FELICIA DR,GOLETA,CA,93117,SANTA BARBARA COUNTY
CA-W-22850,NATIVE9,,300 N 12TH ST UNIT 4A,LOMPOC,CA,93436,SANTA BARBARA COUNTY
CA-W-21018,"BRATCHER WINE GROUP, LLC.",BRATCHER WINE GROUP,4457 N SANTA ROSA RD STE 2,LOMPOC,CA,93436,SANTA BARBARA COUNTY
CA-W-23116,"TWO PAPAS WINE, LLC",ENTOURAGE WINES,1251 W LAUREL AVE UNIT 9-13,LOMPOC,CA,93436,SANTA BARBARA COUNTY
CA-W-23384,TURNER & TWERP LLC,,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA COUNTY
CA-W-24049,"STOLPMAN VINEYARDS, LLC",STOLPMAN VINEYARDS LLC,333 N D ST,LOMPOC,CA,93436,SANTA BARBARA COUNTY
CA-W-22067,KUGLER WINES LLC,KUGLER WINES,321 N D ST,LOMPOC,CA,93436,SANTA BARBARA COUNTY
CA-W-24003,"FUTURE PERFECT WINE, INC.",FUTURE PERFECT,1500 E CHESTNUT CT UNIT F & G,LOMPOC,CA,93436,SANTA BARBARA COUNTY
CA-W-23308,"LOS ALAMOS GROURMAND GROUP, LLC",,346 BELL ST,LOS ALAMOS,CA,93440,SANTA BARBARA COUNTY
CA-W-23035,"LAND OF SAINTS WINE COMPANY, LLC",,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA COUNTY
CA-W-23024,"CLUSTERFREAK WINE VINTNERS, LLC",,9050 SAN ANTONIO RD,ORCUTT,CA,93455,SANTA BARBARA COUNTY
CA-W-23348,DYLAN DOUGHTERTY,HONEYCRAFT,523 GARDEN ST,SANTA BARBARA,CA,93101,SANTA BARBARA COUNTY
CA-W-21231,MICHAEL BRUGHELLI,VIGNERONS,4665 SANTA MARIA MESA RD,SANTA MARIA,CA,93454,SANTA BARBARA COUNTY
CA-W-23504,"DONNACHADH FAMILY WINES, LLC",,5069 PRESQU'ILE DR,SANTA MARIA,CA,93455,SANTA BARBARA COUNTY
CA-W-23871,"BACK PORCH INDUSTRIES, INC.",VOYZ'N WINES,"2330 WESTGATE RD UNIT 10,20",SANTA MARIA,CA,93454,SANTA BARBARA COUNTY
CA-W-23274,FERRARI BROTHERS WINE LLC,FERRARI BROS,2717 AVIATION WAY STE 149,SANTA MARIA,CA,93455,SANTA BARBARA COUNTY
CA-W-23246,"VALMUR, LLC",,5428 PRESQU'ILE DR,SANTA MARIA,CA,93455,SANTA BARBARA COUNTY
CA-W-22993,"TESTANEY, INC.",,3940 DOMINION RD,SANTA MARIA,CA,43455,SANTA BARBARA COUNTY
CA-W-23926,TANTARA ENTERPRISE INC.,DOMINION TANTARA,2330 WESTGATE RD UNIT 7 & 17,SANTA MARIA,CA,93455,SANTA BARBARA COUNTY
CA-W-23080,NOJOQUI RANCH LLC,FOLDED HILLS,2121 ALISOS AVE,SANTA YNEZ,CA,93460,SANTA BARBARA COUNTY
CA-W-23367,"GLEASON FAMILY VINEYARDS, LP",GLEASON FAMILY VINEYARDS,3010 ROBLAR AVE,SANTA YNEZ,CA,93460,SANTA BARBARA COUNTY
CA-W-23776,"TEMPERANCE CELLARS, LLC",,1637 E LAUREL AVE,LOMPOC,CA,93436,SANTA BRABARA
CA-W-15014,BIG BASIN VINEYARDS LLC,BIG BASIN VINEYARDS,830 MEMORY LN,BOULDER CREEK,CA,95006,SANTA CLARA
CA-W-15384,"SIEMPRE WINERY, INC.",,165 CRISTICH LN UNIT F,CAMPBELL,CA,95008,SANTA CLARA
